PART,ARCH,FULLARCH,FAMILY,IDCODE,DEVICE
xcvc1702-nsvg1369-1MP-i-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-nsvg1369-2HP-i-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-nsvg1369-2LP-e-L,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-nsvg1369-2LP-e-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-nsvg1369-2MP-e-L,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-nsvg1369-2MP-e-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-nsvg1369-2MP-i-L,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-nsvg1369-2MP-i-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva1596-1LHP-i-L,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva1596-1LHP-i-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva1596-1LP-e-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva1596-1LP-i-L,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva1596-1LP-i-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva1596-1MP-e-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva1596-1MP-i-L,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva1596-1MP-i-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva1596-2HP-i-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva1596-2LP-e-L,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva1596-2LP-e-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva1596-2MP-e-L,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva1596-2MP-e-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva1596-2MP-i-L,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva1596-2MP-i-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva2197-1LHP-i-L,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva2197-1LHP-i-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva2197-1LP-e-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva2197-1LP-i-L,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva2197-1LP-i-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva2197-1MP-e-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva2197-1MP-i-L,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva2197-1MP-i-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva2197-2HP-i-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva2197-2LP-e-L,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva2197-2LP-e-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva2197-2MP-e-L,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva2197-2MP-e-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva2197-2MP-i-L,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1702-vsva2197-2MP-i-S,versal,Versal ACAP,versal,0x04c98093,xcvc1702
xcvc1802-viva1596-1LHP-i-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-viva1596-1LHP-i-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-viva1596-1LP-e-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-viva1596-1LP-i-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-viva1596-1LP-i-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-viva1596-1MP-e-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-viva1596-1MP-i-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-viva1596-1MP-i-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-viva1596-2HP-i-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-viva1596-2LLI-i-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-viva1596-2LP-e-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-viva1596-2LP-e-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-viva1596-2MP-e-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-viva1596-2MP-e-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-viva1596-2MP-i-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-viva1596-2MP-i-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsva2197-1LHP-i-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsva2197-1LHP-i-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsva2197-1LP-e-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsva2197-1LP-i-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsva2197-1LP-i-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsva2197-1MP-e-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsva2197-1MP-i-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsva2197-1MP-i-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsva2197-2HP-i-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsva2197-2LLI-i-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsva2197-2LP-e-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsva2197-2LP-e-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsva2197-2MP-e-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsva2197-2MP-e-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsva2197-2MP-i-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsva2197-2MP-i-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsvd1760-1LHP-i-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsvd1760-1LHP-i-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsvd1760-1LP-e-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsvd1760-1LP-i-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsvd1760-1LP-i-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsvd1760-1MP-e-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsvd1760-1MP-i-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsvd1760-1MP-i-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsvd1760-2HP-i-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsvd1760-2LLI-i-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsvd1760-2LP-e-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsvd1760-2LP-e-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsvd1760-2MP-e-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsvd1760-2MP-e-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsvd1760-2MP-i-L,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1802-vsvd1760-2MP-i-S,versal,Versal ACAP,versal,0x14ca9093,xcvc1802
xcvc1902-viva1596-1LHP-i-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-viva1596-1LHP-i-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-viva1596-1LP-e-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-viva1596-1LP-i-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-viva1596-1LP-i-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-viva1596-1MP-e-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-viva1596-1MP-i-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-viva1596-1MP-i-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-viva1596-2HP-i-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-viva1596-2LLI-i-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-viva1596-2LP-e-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-viva1596-2LP-e-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-viva1596-2MP-e-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-viva1596-2MP-e-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-viva1596-2MP-i-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-viva1596-2MP-i-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-viva1596-3HP-e-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsva2197-1LHP-i-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsva2197-1LHP-i-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsva2197-1LP-e-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsva2197-1LP-i-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsva2197-1LP-i-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsva2197-1MP-e-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsva2197-1MP-i-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsva2197-1MP-i-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsva2197-2HP-i-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsva2197-2LLI-i-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsva2197-2LP-e-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsva2197-2LP-e-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsva2197-2MP-e-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsva2197-2MP-e-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsva2197-2MP-i-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsva2197-2MP-i-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsva2197-3HP-e-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsvd1760-1LHP-i-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsvd1760-1LHP-i-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsvd1760-1LP-e-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsvd1760-1LP-i-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsvd1760-1LP-i-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsvd1760-1MP-e-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsvd1760-1MP-i-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsvd1760-1MP-i-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsvd1760-2HP-i-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsvd1760-2LLI-i-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsvd1760-2LP-e-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsvd1760-2LP-e-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsvd1760-2MP-e-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsvd1760-2MP-e-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsvd1760-2MP-i-L,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsvd1760-2MP-i-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc1902-vsvd1760-3HP-e-S,versal,Versal ACAP,versal,0x14ca8093,xcvc1902
xcvc2602-nsvh1369-1LHP-i-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-1LHP-i-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-1LP-e-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-1LP-i-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-1LP-i-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-1MP-e-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-1MP-i-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-1MP-i-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-2LHP-e-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-2LHP-e-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-2LP-e-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-2LP-e-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-2MHP-e-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-2MHP-e-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-2MHP-i-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-2MHP-i-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-2MP-e-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-2MP-e-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-2MP-i-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-nsvh1369-2MP-i-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-1LHP-i-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-1LHP-i-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-1LP-e-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-1LP-i-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-1LP-i-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-1MP-e-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-1MP-i-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-1MP-i-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-2LHP-e-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-2LHP-e-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-2LP-e-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-2LP-e-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-2MHP-e-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-2MHP-e-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-2MHP-i-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-2MHP-i-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-2MP-e-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-2MP-e-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-2MP-i-L,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2602-vsvh1760-2MP-i-S,versal,Versal ACAP,versal,0x14cd1093,xcvc2602
xcvc2802-nsvh1369-1LHP-i-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-1LHP-i-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-1LP-e-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-1LP-i-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-1LP-i-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-1MP-e-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-1MP-i-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-1MP-i-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-2LHP-e-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-2LHP-e-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-2LP-e-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-2LP-e-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-2MHP-e-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-2MHP-e-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-2MHP-i-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-2MHP-i-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-2MP-e-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-2MP-e-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-2MP-i-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-nsvh1369-2MP-i-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-1LHP-i-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-1LHP-i-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-1LP-e-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-1LP-i-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-1LP-i-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-1MP-e-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-1MP-i-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-1MP-i-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-2LHP-e-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-2LHP-e-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-2LP-e-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-2LP-e-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-2MHP-e-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-2MHP-e-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-2MHP-i-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-2MHP-i-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-2MP-e-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-2MP-e-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-2MP-i-L,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xcvc2802-vsvh1760-2MP-i-S,versal,Versal ACAP,versal,0x14cd0093,xcvc2802
xqvc1702-nsrg1369-1LHP-i-S,versal,Versal ACAP,versal,0x04c98093,xqvc1702
xqvc1702-nsrg1369-1LP-i-S,versal,Versal ACAP,versal,0x04c98093,xqvc1702
xqvc1702-nsrg1369-1MM-m-S,versal,Versal ACAP,versal,0x04c98093,xqvc1702
xqvc1702-nsrg1369-1MP-i-S,versal,Versal ACAP,versal,0x04c98093,xqvc1702
xqvc1702-nsrg1369-2MP-i-S,versal,Versal ACAP,versal,0x04c98093,xqvc1702
xqvc1702-vsra1596-1LHP-i-S,versal,Versal ACAP,versal,0x04c98093,xqvc1702
xqvc1702-vsra1596-1LP-i-S,versal,Versal ACAP,versal,0x04c98093,xqvc1702
xqvc1702-vsra1596-1MM-m-S,versal,Versal ACAP,versal,0x04c98093,xqvc1702
xqvc1702-vsra1596-1MP-i-S,versal,Versal ACAP,versal,0x04c98093,xqvc1702
xqvc1702-vsra1596-2MP-i-S,versal,Versal ACAP,versal,0x04c98093,xqvc1702
xqvc1702-vsra2197-1LHP-i-S,versal,Versal ACAP,versal,0x04c98093,xqvc1702
xqvc1702-vsra2197-1LP-i-S,versal,Versal ACAP,versal,0x04c98093,xqvc1702
xqvc1702-vsra2197-1MM-m-S,versal,Versal ACAP,versal,0x04c98093,xqvc1702
xqvc1702-vsra2197-1MP-i-S,versal,Versal ACAP,versal,0x04c98093,xqvc1702
xqvc1702-vsra2197-2MP-i-S,versal,Versal ACAP,versal,0x04c98093,xqvc1702
xqvc1902-vira1596-1LHP-i-S,versal,Versal ACAP,versal,0x14ca8093,xqvc1902
xqvc1902-vira1596-1LP-i-S,versal,Versal ACAP,versal,0x14ca8093,xqvc1902
xqvc1902-vira1596-1MM-m-S,versal,Versal ACAP,versal,0x14ca8093,xqvc1902
xqvc1902-vira1596-1MP-i-S,versal,Versal ACAP,versal,0x14ca8093,xqvc1902
xqvc1902-vira1596-2MP-i-S,versal,Versal ACAP,versal,0x14ca8093,xqvc1902
xqvc1902-vsra2197-1LHP-i-S,versal,Versal ACAP,versal,0x14ca8093,xqvc1902
xqvc1902-vsra2197-1LP-i-S,versal,Versal ACAP,versal,0x14ca8093,xqvc1902
xqvc1902-vsra2197-1MM-m-S,versal,Versal ACAP,versal,0x14ca8093,xqvc1902
xqvc1902-vsra2197-1MP-i-S,versal,Versal ACAP,versal,0x14ca8093,xqvc1902
xqvc1902-vsra2197-2MP-i-S,versal,Versal ACAP,versal,0x14ca8093,xqvc1902
xqvc1902-vsrd1760-1LHP-i-S,versal,Versal ACAP,versal,0x14ca8093,xqvc1902
xqvc1902-vsrd1760-1LP-i-S,versal,Versal ACAP,versal,0x14ca8093,xqvc1902
xqvc1902-vsrd1760-1MM-m-S,versal,Versal ACAP,versal,0x14ca8093,xqvc1902
xqvc1902-vsrd1760-1MP-i-S,versal,Versal ACAP,versal,0x14ca8093,xqvc1902
xqvc1902-vsrd1760-2MP-i-S,versal,Versal ACAP,versal,0x14ca8093,xqvc1902
xqrvc1902-vsra2197-1MM-b-S,versal,Versal ACAP,versal,0x14ca8093,xqrvc1902
xqvm1402-vsrc1596-1LHP-i-S,versal,Versal ACAP,versal,0x04c08093,xqvm1402
xqvm1402-vsrc1596-1LP-i-S,versal,Versal ACAP,versal,0x04c08093,xqvm1402
xqvm1402-vsrc1596-1MM-m-S,versal,Versal ACAP,versal,0x04c08093,xqvm1402
xqvm1402-vsrc1596-1MP-i-S,versal,Versal ACAP,versal,0x04c08093,xqvm1402
xqvm1402-vsrc1596-2MP-i-S,versal,Versal ACAP,versal,0x04c08093,xqvm1402
xqvm1402-vsrd1760-1LHP-i-S,versal,Versal ACAP,versal,0x04c08093,xqvm1402
xqvm1402-vsrd1760-1LP-i-S,versal,Versal ACAP,versal,0x04c08093,xqvm1402
xqvm1402-vsrd1760-1MM-m-S,versal,Versal ACAP,versal,0x04c08093,xqvm1402
xqvm1402-vsrd1760-1MP-i-S,versal,Versal ACAP,versal,0x04c08093,xqvm1402
xqvm1402-vsrd1760-2MP-i-S,versal,Versal ACAP,versal,0x04c08093,xqvm1402
xqvm1802-vsra2197-1LHP-i-S,versal,Versal ACAP,versal,0x14caa093,xqvm1802
xqvm1802-vsra2197-1LP-i-S,versal,Versal ACAP,versal,0x14caa093,xqvm1802
xqvm1802-vsra2197-1MM-m-S,versal,Versal ACAP,versal,0x14caa093,xqvm1802
xqvm1802-vsra2197-1MP-i-S,versal,Versal ACAP,versal,0x14caa093,xqvm1802
xqvm1802-vsra2197-2MP-i-S,versal,Versal ACAP,versal,0x14caa093,xqvm1802
xqvm1802-vsrd1760-1LHP-i-S,versal,Versal ACAP,versal,0x14caa093,xqvm1802
xqvm1802-vsrd1760-1LP-i-S,versal,Versal ACAP,versal,0x14caa093,xqvm1802
xqvm1802-vsrd1760-1MM-m-S,versal,Versal ACAP,versal,0x14caa093,xqvm1802
xqvm1802-vsrd1760-1MP-i-S,versal,Versal ACAP,versal,0x14caa093,xqvm1802
xqvm1802-vsrd1760-2MP-i-S,versal,Versal ACAP,versal,0x14caa093,xqvm1802
xcve1752-nsvg1369-1LHP-i-L,versal,Versal ACAP,versal,0x04c9a093,xcve1752
xcve1752-nsvg1369-1LHP-i-S,versal,Versal ACAP,versal,0x04c9a093,xcve1752
xcve1752-nsvg1369-1LP-e-S,versal,Versal ACAP,versal,0x04c9a093,xcve1752
xcve1752-nsvg1369-1LP-i-L,versal,Versal ACAP,versal,0x04c9a093,xcve1752
xcve1752-nsvg1369-1LP-i-S,versal,Versal ACAP,versal,0x04c9a093,xcve1752
xcve1752-nsvg1369-1MP-e-S,versal,Versal ACAP,versal,0x04c9a093,xcve1752
xcve1752-nsvg1369-1MP-i-L,versal,Versal ACAP,versal,0x04c9a093,xcve1752
xcve1752-nsvg1369-1MP-i-S,versal,Versal ACAP,versal,0x04c9a093,xcve1752
xcve1752-nsvg1369-2HP-i-S,versal,Versal ACAP,versal,0x04c9a093,xcve1752
